Time,Aileron Command (norm),Elevator Command (norm),Rudder Command (norm),Flap Command (norm),Left Aileron Position (deg),Right Aileron Position (deg),Elevator Position (deg),Rudder Position (deg),Flap Position (deg),P (deg/s),Q (deg/s),R (deg/s),P dot (deg/s^2),Q dot (deg/s^2),R dot (deg/s^2),P_{inertial} (deg/s),Q_{inertial} (deg/s),R_{inertial} (deg/s),q bar (psf),Reynolds Number,V_{Total} (ft/s),V_{Inertial} (ft/s),UBody,VBody,WBody,UdotBody,VdotBody,WdotBody,UdotBody_i,VdotBody_i,WdotBody_i,BodyAccel_X,BodyAccel_Y,BodyAccel_Z,Aero V_{X Body} (ft/s),Aero V_{Y Body} (ft/s),Aero V_{Z Body} (ft/s),V_{X_{inertial}} (ft/s),V_{Y_{inertial}} (ft/s),V_{Z_{inertial}} (ft/s),V_{X_{ecef}} (ft/s),V_{Y_{ecef}} (ft/s),V_{Z_{ecef}} (ft/s),V_{North} (ft/s),V_{East} (ft/s),V_{Down} (ft/s),F_{Drag} (lbs),F_{Side} (lbs),F_{Lift} (lbs),L/D,F_{Aero x} (lbs),F_{Aero y} (lbs),F_{Aero z} (lbs),F_{Prop x} (lbs),F_{Prop y} (lbs),F_{Prop z} (lbs),F_{Gear x} (lbs),F_{Gear y} (lbs),F_{Gear z} (lbs),F_{Ext x} (lbs),F_{Ext y} (lbs),F_{Ext z} (lbs),F_{Buoyant x} (lbs),F_{Buoyant y} (lbs),F_{Buoyant z} (lbs),F_{Total x} (lbs),F_{Total y} (lbs),F_{Total z} (lbs),L_{Aero} (ft-lbs),M_{Aero} (ft-lbs),N_{Aero} (ft-lbs),L_{Aero MRC} (ft-lbs),M_{Aero MRC} (ft-lbs),N_{Aero MRC} (ft-lbs),L_{Prop} (ft-lbs),M_{Prop} (ft-lbs),N_{Prop} (ft-lbs),L_{Gear} (ft-lbs),M_{Gear} (ft-lbs),N_{Gear} (ft-lbs),L_{ext} (ft-lbs),M_{ext} (ft-lbs),N_{ext} (ft-lbs),L_{Buoyant} (ft-lbs),M_{Buoyant} (ft-lbs),N_{Buoyant} (ft-lbs),L_{Total} (ft-lbs),M_{Total} (ft-lbs),N_{Total} (ft-lbs),Rho (slugs/ft^3),Absolute Viscosity,Kinematic Viscosity,Temperature (R),P_{SL} (psf),P_{Ambient} (psf),Turbulence Magnitude (ft/sec),Turbulence X Direction (rad),Turbulence Y Direction (rad),Turbulence Z Direction (rad),Wind V_{North} (ft/s),Wind V_{East} (ft/s),Wind V_{Down} (ft/s),I_{xx},I_{xy},I_{xz},I_{yx},I_{yy},I_{yz},I_{zx},I_{zy},I_{zz},Mass,X_{cg},Y_{cg},Z_{cg},Altitude ASL (ft),Altitude AGL (ft),Phi (deg),Theta (deg),Psi (deg),Q(1)_{LOCAL},Q(2)_{LOCAL},Q(3)_{LOCAL},Q(4)_{LOCAL},Q(1)_{ECEF},Q(2)_{ECEF},Q(3)_{ECEF},Q(4)_{ECEF},Q(1)_{ECI},Q(2)_{ECI},Q(3)_{ECI},Q(4)_{ECI},Alpha (deg),Beta (deg),Latitude (deg),Latitude Geodetic (deg),Longitude (deg),X_{ECI} (ft),Y_{ECI} (ft),Z_{ECI} (ft),X_{ECEF} (ft),Y_{ECEF} (ft),Z_{ECEF} (ft),Earth Position Angle (deg),Distance AGL (ft),Terrain Elevation (ft),aero/force/DRAG,aero/force/SIDE,aero/force/LIFT,aero/force/ROLL,aero/force/PITCH,aero/force/YAW,calculations/pitch-weights-delta/mass-center-m,propulsion/engine[0]/EGT-R,propulsion/engine[1]/EGT-R,aero/function/kCLge,aero/coefficients/Cmach,aero/coefficients/CdTNK,aero/coefficients/CdMach,aero/coefficients/ClSweepFactor,aero/coefficients/ClBAS,aero/coefficients/ClDSLM,aero/coefficients/ClDFM,aero/coefficients/ClDSp,aero/coefficients/ClDS1,aero/coefficients/ClUC,aero/coefficients/ClDS2,aero/coefficients/Cl,aero/coefficients/CdUC,aero/coefficients/CdDSp,aero/coefficients/CdDBRK,aero/coefficients/CdBAS,aero/coefficients/CdDSLM,aero/coefficients/CdDFM,aero/coefficients/CdDS1,aero/coefficients/CdDS2,aero/coefficients/Cd,aero/coefficients/CyBAS,aero/coefficients/CyP,aero/coefficients/CyR,aero/coefficients/CyDA,aero/coefficients/CyDR,aero/coefficients/Cy,aero/coefficients/CLBAS,aero/coefficients/CLP,aero/coefficients/CLR,aero/coefficients/CLDA,aero/coefficients/CLDR,aero/coefficients/CL,aero/coefficients/CMBAS,aero/coefficients/DCMAIM,aero/coefficients/DCMB0,aero/coefficients/CMQ,aero/coefficients/CMDS1,aero/coefficients/CMDS2,aero/coefficients/DCMDS1,aero/coefficients/DCMDS2,aero/coefficients/CMBRK,aero/coefficients/CMUC,aero/coefficients/CMDSp,aero/coefficients/CMDFM,aero/coefficients/CM,aero/coefficients/CNBAS,aero/coefficients/DCNDS,aero/coefficients/CNP,aero/coefficients/CNR,aero/coefficients/CNDA,aero/coefficients/CNDR,aero/coefficients/CN,Pitch Trim Sum,Elevator Control,elevator position,Ground Spoilers Control,Stabilizer Control,elevator normalization,fcs/stabilizer-1p-factor,fcs/stabilizer-2p-factor,fcs/stabilizer-1p,fcs/stabilizer-2p,Roll Trim Sum,Left Aileron Control,Right Aileron Control,left aileron normalization,right aileron normalization,aero/cn-sin-82beta,fcs/yaw-damper-active,Pilot G,Yaw Damper Rate,Rudder Command Sum,Rudder Sum,Rudder Control,rudder normalization,Flaps Control,flap normalization,Slats Control,Slat normalization,Gear Control,Speedbrake Control,cg-x-offset-chord-in,cg-x-chord-percent,aero-cos-alpha,cbarq-2vo,aero-sin-alpha,CLxzcg,CNxzcg,CNycg,NOSE_LG WOW,NOSE_LG stroke (ft),NOSE_LG stroke velocity (ft/sec),NOSE_LG compress force (lbs),NOSE_LG wheel side force (lbs),NOSE_LG wheel roll force (lbs),NOSE_LG body X force (lbs),NOSE_LG body Y force (lbs),NOSE_LG wheel velocity vec X (ft/sec),NOSE_LG wheel velocity vec Y (ft/sec),NOSE_LG wheel rolling velocity (ft/sec),NOSE_LG wheel side velocity (ft/sec),NOSE_LG wheel slip (deg),LEFT_MLG WOW,LEFT_MLG stroke (ft),LEFT_MLG stroke velocity (ft/sec),LEFT_MLG compress force (lbs),LEFT_MLG wheel side force (lbs),LEFT_MLG wheel roll force (lbs),LEFT_MLG body X force (lbs),LEFT_MLG body Y force (lbs),LEFT_MLG wheel velocity vec X (ft/sec),LEFT_MLG wheel velocity vec Y (ft/sec),LEFT_MLG wheel rolling velocity (ft/sec),LEFT_MLG wheel side velocity (ft/sec),LEFT_MLG wheel slip (deg),RIGHT_MLG WOW,RIGHT_MLG stroke (ft),RIGHT_MLG stroke velocity (ft/sec),RIGHT_MLG compress force (lbs),RIGHT_MLG wheel side force (lbs),RIGHT_MLG wheel roll force (lbs),RIGHT_MLG body X force (lbs),RIGHT_MLG body Y force (lbs),RIGHT_MLG wheel velocity vec X (ft/sec),RIGHT_MLG wheel velocity vec Y (ft/sec),RIGHT_MLG wheel rolling velocity (ft/sec),RIGHT_MLG wheel side velocity (ft/sec),RIGHT_MLG wheel slip (deg),LEFT_WING_TIP WOW,LEFT_WING_TIP stroke (ft),LEFT_WING_TIP stroke velocity (ft/sec),LEFT_WING_TIP compress force (lbs),RIGHT_WING_TIP WOW,RIGHT_WING_TIP stroke (ft),RIGHT_WING_TIP stroke velocity (ft/sec),RIGHT_WING_TIP compress force (lbs),REAR_BODY_LEFT WOW,REAR_BODY_LEFT stroke (ft),REAR_BODY_LEFT stroke velocity (ft/sec),REAR_BODY_LEFT compress force (lbs),REAR_BODY_RIGHT WOW,REAR_BODY_RIGHT stroke (ft),REAR_BODY_RIGHT stroke velocity (ft/sec),REAR_BODY_RIGHT compress force (lbs),CANOPY WOW,CANOPY stroke (ft),CANOPY stroke velocity (ft/sec),CANOPY compress force (lbs),FRONT_BODY_LEFT WOW,FRONT_BODY_LEFT stroke (ft),FRONT_BODY_LEFT stroke velocity (ft/sec),FRONT_BODY_LEFT compress force (lbs),FRONT_BODY_RIGHT WOW,FRONT_BODY_RIGHT stroke (ft),FRONT_BODY_RIGHT stroke velocity (ft/sec),FRONT_BODY_RIGHT compress force (lbs), Total Gear Force_X (lbs), Total Gear Force_Y (lbs), Total Gear Force_Z (lbs), Total Gear Moment_L (ft-lbs), Total Gear Moment_M (ft-lbs), Total Gear Moment_N (ft-lbs),F110-GE-400_N1[0],F110-GE-400_N2[0],Direct Thrust (engine 0 in lbs),F110-GE-400_N1[1],F110-GE-400_N2[1],Direct Thrust (engine 1 in lbs),Fuel Tank 0,Fuel Tank 1,Fuel Tank 2,Fuel Tank 3,Fuel Tank 4,Fuel Tank 5,Fuel Tank 6,Fuel Tank 7,Fuel Tank 8,Fuel Tank 9,Fuel Tank 10,Fuel Tank 11,/fdm/jsbsim/fcs/speedbrake-pos-norm,/fdm/jsbsim/fcs/slat-pos-norm-deg,/fdm/jsbsim/fcs/slat-cmd-norm,/fdm/jsbsim/propulsion/engine/fuel-flow-rate-pps,/fdm/jsbsim/propulsion/engine[1]/fuel-flow-rate-pps
0,0,0,-0,0,0,0,0,0,0,0,0,0,15.50961431744362,-1722.577923508607,-1.592001113684154,-0.00318142153176998,0.0009122579443887583,-0.002550028614464226,0.3398471758,1057657.524,16.878099,1203.83647624,16.83698255573215,-1.177388751335744,-1.06581410364015e-014,1.362627401257308,0.4999192821305271,-527.4565268035118,-226.169029633475,-352.0619123061371,320.9972243116343,1.262107108740975,0.5272142537019737,-559.6084130502135,16.83698255573215,-1.177388751335744,-1.068589661201713e-014,1008.648756082923,-657.022771303959,-13.07770502520558,-8.385054276090612,-6.598084715622232,-13.07770502520558,-16.50927872819383,-3.509122643711243,-9.854217161538963e-015,6.413246622074646,8.391173957731816,-5.383777985430119,0.839477772,-5.812268767539761,8.818110024169027,5.383777985430123,9308.90300953507,0,0,-3070.442996771342,880.4353615594154,-982765.4792066313,0,0,0,0,0,0,6232.647743996187,889.2534715835844,-982760.0954286458,29.49410227415847,389.595836166617,-520.227972320169,29.49410227415847,186.8966031231425,-188.2261431902788,0,11636.12829647369,0,22240.43199714681,-31731402.87579995,-28496.86698908241,0,0,0,0,0,0,22269.92609942097,-31719377.15166731,-29017.09496140257,0.002385978912,3.737740205e-007,0.0001566543688,518.7640663,2116.22,2124.689516,0,0,0,0,0,4.440892098500626e-016,2.775557561562891e-017, 88159.04623, -21.9042873, 79059.62368, -21.9042873, 1055052.492, 2.483982611, 79059.62368, 2.483982611, 1124650.156,1756.134275,458.9198874487395,-0.00354051534328253,-13.50336068000624,-22.95120144716,0.10012341189632,4.547333117320534e-015,-2.260774055355979e-015,195.9999999999999,-0.1391731009600651,1.401417277389375e-017,4.204251832168124e-017,0.9902680687415704,0.3539024447080346,-0.3171757487181171,0.8393851868335949,0.2637899015866779,-0.3539024447080347,0.3171757487181171,-0.8393851868335949,-0.2637899015866779,-3.636380652858e-014,-4.000109172749,37.613794317115,37.80001694762,-122.60017711777,-8919561.561883442,-13947034.7129607,12755657.36202559,-8919561.561883442,-13947034.7129607,12755657.36202559,0,0.10012341189632,-23.051202472299,6.41325,8.39117,-5.38378,29.4941,186.897,-188.226,0,518.764,518.764,1.22736,1,0,1,1,0.131961,0,0,0,0,-0.16,0,-0.0280385,0.01,0,0,0.0234,0,0,-0,-0,0.0334,0.0510414,0,0,-0,0,0.0437009,0.00240007,-0,0,0,0,0.00240007,0.0711143,-0,-0.055,-0,-0.009,-0.0195,-0,-0,0,0.055,-0,0,0.0991529,-0.00800022,-0,-0,-0,0,-0,-0.0153168,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.541721344,0,-0,0,0,0,0,0,0,0,0,0,1,0,-469.98,-1,1,0.01,-6.34668152e-016,0.0280385163,-0.00731657513,-0.00734046987,1,10.035,0.0536584,-151061.3088,564.6051163,-3135.372958,-3135.372958,564.6051163,16.837,-1.17739,16.837,-1.17739,-4.00013,1,10.118,0.0536584,-331330.4653,-196.1984233,-1519.719337,-1519.719337,-196.1984233,16.837,-1.17739,16.837,-1.17739,-4.00013,1,10.103,0.0536584,-330851.9189,370.7649937,-1530.131931,-1530.131931,370.7649937,16.837,-1.17739,16.837,-1.17739,-4.00013,1,4.1212,0.0536581,-41318.98954,1,4.0638,0.0536581,-40745.63127,0,0,0,0,0,0,0,0,1,0.67852,0.0536581,-6892.511891,1,4.0234,0.0536581,-40341.00602,1,4.0117,0.0536581,-40224.54286,-7086.661188,917.0409112,-982752.8986,22296.4371,-31731822.35,-9402.648263,0,0,4654.45,0,0,4654.45,4616.07,4321.43,1227.68,299.829,1227.68,294.644,1964.29,1964.29,0,0,11.0231,11.0231,0,0,0,0,0
0.008333333333,0,0,-0,0,0,0,0,0,0,7.719872645625672e-006,-2.630052908505964e-006,-1.034397644000836e-005,-15818081725.12089,-159002947.0248108,701791041.2149887,-0.003146675671319139,0.0009088003351050183,-0.00259402097918574,0.187273045,779693.8497,12.5881449384,1207.23279685,3.639131022720851,2.039784707947236,-3.723454745758871,502966649.1755862,-474866885.6800124,-247465196.0822441,-38225049.37169481,-655101219.0802993,-330294218.5841063,502966649.5115116,-474866885.6898688,-247465228.2316853,7.300931053702781,9.60491173318812,-3.592139938464015,1017.03455539358,-650.4242760953614,1.615175636501635e-005,-5.03712977765155,-2.428051709056902,1.6151756365268e-005,-2.885866632584782,-2.954059078223694,-3.770068996758139,87.34008592129746,-1290146938848.135,-192.5232825082871,2.204294631,883276963154.4573,-833930014085.3079,-434582169201.0985,9301.159869495521,0,0,0,0,0,0,0,0,0,0,0,883276972455.6172,-833930014085.3079,-434582169201.0985,-23252426050910.23,-736085910441.2582,3437201336528.43,-22313893054542,271.4996231167745,3932252574730.84,0,1160.040085451317,-2.744241492589936,0,0,0,0,0,0,0,0,0,-23252426050910.23,-736085909281.2181,3437201336525.686,0.002363642544,3.746135387e-007,0.0001584899289,520.2647517,2116.22,2110.887993,0,0,0,0,1.436258863002857,8.281674497751755,-0.0905425053663638, 84338.87851,-1.852629828, 2583.535652,-1.852629828, 265435.0885, 1.482353326, 2583.535652, 1.482353326, 338852.9202,1756.134275,458.9198874487395,-0.00354051534328253,-13.50336068000624,65.646277516692,88.722374951216,0.06747864592798288,0.7771883058028255,196.0000430355275,-0.1391662929206702,-0.006798142165637931,-0.0003607834976164396,0.9902456250916144,0.3490115849058551,-0.3201644293344024,0.84064824257388,0.2626712470902113,0.3490115050962998,-0.3201646847553734,0.8406481452956814,0.2626713531332247,-26.197703272676,49.730496394247,37.433089736612,37.619001934346,-122.37484308499,-8886258.943055078,-14016121.29945511,12703564.3424231,-8886267.460317468,-14016115.89948401,12703564.3424231,3.4817284435337e-005,88.722374951216,-23.076042488217,87.3401,-1.29015e+012,-192.523,-2.23139e+013,271.5,3.93225e+012,11.6566,1719.49,1719.49,1,1,0,1,1,-1.65953,0,0,-0,0,-0.16,-0,-1.81953,0.017,0,0,0.808448,0,0,0,-0,0.825448,-0.2049,-1.54651e+009,-1.06466e+010,-0,0,-1.21931e+010,-0.0512814,-3.97287e+009,6.77749e+008,0,0,-3.29512e+009,0.241489,-0,-0.055,1.14758e-008,-0.016,-0.0195,-0,-0,0,0.065,-0,0,0.261385,0.039,0,-9.17636e+008,1.49832e+009,0,-0,5.80681e+008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.740688174,0,1.00009893,-0,0,0,0,0,0,0,0,0,1,0,-11.0601126,-0.110601126,0.897276067,0.01,-0.441469885,0.00989606755,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,80,4650.58,65,80,4650.58,4616.07,4321.43,1227.68,299.829,1227.68,294.644,1964.29,1964.29,0,0,11.0231,11.0231,0,0,0,0,0
